CVE,Patch_Commit,Alias/Evidence,Request,Confirmation,CNA,Update,Alias
CVE-2018-1284,https://github.com/apache/hive/commit/b0a58d245875dc1b3ac58a7cf1a61d3b17805e96,,v,v,GitHub Advisory,,
CVE-2018-1275,https://github.com/spring-projects/spring-framework/commit/d3acf45ea4db51fa5c4cbd0bc0e7b6d9ef805e6,,v,v,GitHub Advisory,,
CVE-2018-1275,https://github.com/spring-projects/spring-framework/commit/1db7e02de3eb0c011ee6681f5a12eb9d166fea8,,v,v,GitHub Advisory,,
CVE-2018-1274,https://github.com/spring-projects/spring-data-commons/commit/371f6590c509c72f8e600f3d05e110941607fba,,v,v,GitHub Advisory,,
CVE-2018-1274,https://github.com/spring-projects/spring-data-commons/commit/3d8576fe4e4e71c23b9e6796b32fd56e51182ee,,v,v,GitHub Advisory,,
CVE-2018-1273,https://github.com/spring-projects/spring-data-commons/commit/b1a20ae1e82a63f99b3afc6f2aaedb3bf4dc432,,v,v,GitHub Advisory,,
CVE-2018-1273,https://github.com/spring-projects/spring-data-commons/commit/ae1dd2741ce06d44a0966ecbd6f47beabde2b65,,v,v,GitHub Advisory,,
CVE-2018-1272,https://github.com/spring-projects/spring-framework/commit/e02ff3a0da50744b0980d5d665fd242eedea767,,v,v,GitHub Advisory,,was incorrectly closed but finally updated on the database.
CVE-2018-1272,https://github.com/spring-projects/spring-framework/commit/ab2410c754b67902f002bfcc0c3895bd7772d39,,v,v,GitHub Advisory,,was incorrectly closed but finally updated on the database.
CVE-2018-1313,https://github.com/apache/derby/commit/a2027c64e185a9ce46929f352e2db03371c1f95,,v,?,GitHub Advisory,,elaborating on how these commits are related to the advisory?
CVE-2018-1313,https://github.com/apache/derby/commit/4da5b2db5f3a60c1fa8ef616d88a7efe28b0c9d,,v,?,GitHub Advisory,,elaborating on how these commits are related to the advisory?
CVE-2018-1271,https://github.com/spring-projects/spring-framework/commit/91b803a2310344d925e5d4b1709bbcea9037554,,v,v,GitHub Advisory,,
CVE-2018-1271,https://github.com/spring-projects/spring-framework/commit/f59ea610dfcf55cd0b42f6dd76a9b3dab0218aa,,v,v,GitHub Advisory,,
CVE-2018-1271,https://github.com/spring-projects/spring-framework/commit/b9ebdaaf3710db473a2e1fec8641c316483a22a,,v,v,GitHub Advisory,,
CVE-2018-1306,https://github.com/apache/portals-pluto/commit/89f6a59a740d0a8318640ca6015e9a381c5c6b50,,v,?,GitHub Advisory,,"any chance you can elaborate on the linkage between this commit and the advisory?

"
CVE-2018-1298,https://github.com/apache/qpid-broker-j/commit/30ca170c42c400b41340a81c6a69d33aa19bf189,,v,?,GitHub Advisory,,can you please elaborate on which of these is an actual fix? The first one seems like it is clearly not as it only adds tests.
CVE-2018-1298,https://github.com/apache/qpid-broker-j/commit/4b9fb37abbe882193b16595ed7b8e9d8383f59e1,,v,?,GitHub Advisory,,can you please elaborate on which of these is an actual fix? The first one seems like it is clearly not as it only adds tests.
CVE-2018-1298,https://github.com/apache/qpid-broker-j/commit/de509dd955229a395c086a7cca874dc55306648a,,v,?,GitHub Advisory,,can you please elaborate on which of these is an actual fix? The first one seems like it is clearly not as it only adds tests.
CVE-2018-12972,https://github.com/OpenTSDB/opentsdb/commit/a6a9ec4bc8a526951bc25bb19a145782bafaa8b0,,v,?,GitHub Advisory,," are you sure this resolves this issue? The backing issue is still open
OpenTSDB/opentsdb#1239"
CVE-2018-1295,https://github.com/apache/ignite/commit/340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,,v,?,GitHub Advisory,,elaborating on how that commit is related to this advisory?
CVE-2013-4114,https://github.com/HenriWahl/Nagstamon/pull/50/commits/22048e86aec5bc65e970f7e6704da2f181925472,,v,,,,
CVE-2013-4114,https://github.com/HenriWahl/Nagstamon/pull/50/commits/e52d9d8ced598e6da0a750641b3abebbae3144fe,,v,,,,
CVE-2013-4114,https://github.com/HenriWahl/Nagstamon/pull/50/commits/9cc0b3e858a955dfe6f23e2ef9e915d1cd7492d5,,v,,,,
CVE-2013-4114,https://github.com/HenriWahl/Nagstamon/pull/50/commits/a32f53eefe20d9d1426fa1451a0556fcbd9f0da9,,v,,,,
CVE-2013-4114,https://github.com/HenriWahl/Nagstamon/pull/50/commits/d9968fe96cca34425c68f2a042bf24448317619e,,v,,,,
CVE-2013-4114,https://github.com/HenriWahl/Nagstamon/pull/50/commits/da4f4d81c903507231a5374a0eeeae0e74cac7bf,,v,,,,
CVE-2013-4103,https://github.com/arlolra/otr/commit/8a1c8fa845f3120669c1177b34d61edd0a7194c0,,v,,,,
CVE-2013-3250,https://github.com/Codeinwp/wp-maintenance-mode/commit/2f07a6462d9f715a4e8d61ce2ee39b7e8abb83c6,,v,,,,
CVE-2018-1271,https://github.com/spring-projects/spring-framework/commit/98ad23bef8e2e04143f8f5b201380543a8d8c0c,,v,v,GitHub Advisory,,
CVE-2018-1282,https://github.com/apache/hive/commit/63df42966cf44ffdd20d3fcdcfb70738c0432ab,,v,?,GitHub Advisory,,Any chance you also have a reference linking the HIVE-18788 id to the CVE?
CVE-2018-1282,https://github.com/apache/hive/commit/0330c1c0b62f3c2e6a4744048578dea55193b62,,v,?,GitHub Advisory,,Any chance you also have a reference linking the HIVE-18788 id to the CVE?
CVE-2018-1271,https://github.com/spring-projects/spring-framework/commit/0e28bee0f155b9bf240b4bafc4646e4810cb23f,,v,v,GitHub Advisory,,
CVE-2018-1271,https://github.com/spring-projects/spring-framework/commit/13356a7ee2240f740737c5c83bdccdacc30603a,,v,v,GitHub Advisory,,
CVE-2018-1271,https://github.com/spring-projects/spring-framework/commit/695bf2961feffd35b5560ccc982a2189dcca611,,v,v,GitHub Advisory,,
CVE-2018-1263,https://github.com/spring-projects/spring-integration-extensions/commit/d10f537283d90eabd28af57ac97f860a3913bf9b," https://github.com/spring-projects/spring-integration-extensions/commit/d10f537283d90eabd28af57ac97f860a3913bf9b, of which the commit message claims `Dissallow traversal entry even for byte[]

The previous change prevents the transformer from writing a file outside of
the working directory.

However it still produced an entry for an errant file when producing just contents,
and not writing to the file system. However, the errant path would be added to the
message and might be used by subsequent components to write to the file system.

This situation is present in the `UnZip2FileTests`.

While this vulnerability is not directly exposed by the framework, user applications
could be affected by it.`",v,v,,GitHub Advisory,
CVE-2018-1261,https://github.com/spring-projects/spring-integration-extensions/commit/a5573eb232ff85199ff9bb28993df715d9a19a25," https://github.com/spring-projects/spring-integration-extensions/commit/a5573eb232ff85199ff9bb28993df715d9a19a25, of which the commit message claims `Disallow traversal entity in zip

When the file name holds path traversal file names it gets
concatenated to the target extraction directory,
the final path ends up outside of the target folder.`",v,v,,GitHub Advisory,
CVE-2018-1258,https://github.com/spring-projects/spring-security/commit/fed15f2b01b763158f6650afa13059203366974,,v,v,,GitHub Advisory,
CVE-2018-1258,https://github.com/spring-projects/spring-security/commit/7b8fa90d96aaf751a3256fa755d5f17e081c20f,,v,v,,GitHub Advisory,
CVE-2018-1257,https://github.com/spring-projects/spring-framework/commit/246a6db1cad205ca9b6fca00c544ab7443ba202,,v,v,,GitHub Advisory,
CVE-2018-1257,https://github.com/spring-projects/spring-framework/commit/ff2228fdaf131d57b5c8c5918ee8d07c6dd9bba,,v,v,,GitHub Advisory,
CVE-2018-1256,https://github.com/pivotal-cf/spring-cloud-sso-connector/commit/ef647a2acf2363c6018e8543d665ac8862593372,,v,v,,GitHub Advisory,
CVE-2018-12544,https://github.com/vert-x3/vertx-web/commit/d814d22ade14bafec47c4447a4ba9bff090f05e,,v,v,,GitHub Advisory,
CVE-2018-12544,https://github.com/vert-x3/vertx-web/commit/ac8692c618d6180a9bc012a2ac8dbec821b1a97,,v,v,,GitHub Advisory,
CVE-2018-12540,https://github.com/vert-x3/vertx-web/commit/f42b193b15a29b772fc576b2d0f2497e7474a7e," https://github.com/vert-x3/vertx-web/commit/f42b193b15a29b772fc576b2d0f2497e7474a7e, of which the commit message claims `Validate that X-XSRF-Token and X-XSRF-Token cookie are the same - fixes #970
(cherry picked from commit 482bc72)`",v,v,,GitHub Advisory,
CVE-2018-12540,https://github.com/vert-x3/vertx-web/commit/98891b1d9e022b467a3e4674aca4d1889849b1d," https://github.com/vert-x3/vertx-web/commit/98891b1d9e022b467a3e4674aca4d1889849b1d, of which the commit message claims `Validate that X-XSRF-Token and X-XSRF-Token cookie are the same - fixes #970
(cherry picked from commit 482bc72)

(cherry picked from commit f42b193)`",v,v,,GitHub Advisory,
CVE-2018-11750,https://github.com/puppetlabs/cisco_ios/commit/bd422c022a989831a6a143113574266671e4cf16,,v,v,Puppet,,
CVE-2018-1270,https://github.com/spring-projects/spring-framework/commit/1db7e02de3eb0c011ee6681f5a12eb9d166fea8,pending verification by adding evidence.,v,?,,GitHub Advisory,
CVE-2018-1270,https://github.com/spring-projects/spring-framework/commit/d3acf45ea4db51fa5c4cbd0bc0e7b6d9ef805e6,pending verification by adding evidence.,v,?,,GitHub Advisory,
CVE-2018-1270,https://github.com/spring-projects/spring-framework/commit/e0de9126ed8cf25cf141d3e66420da94e350708,pending verification by adding evidence.,v,?,,GitHub Advisory,
CVE-2017-7234,https://github.com/django/django/commit/4a6b945dffe8d10e7cec107d93e6efaebfbded29,,v,v,,GitHub Advisory,
CVE-2017-7234,https://github.com/django/django/commit/5f1ffb07afc1e59729ce2b283124116d6c0659e4,,v,v,,GitHub Advisory,
CVE-2018-1260,https://github.com/spring-projects/spring-security-oauth/commit/1c6815ac1b26fb2f079adbe283c43a7fd0885f3,,v,?,,GitHub Advisory, elaborating on how these fix commits are related to the advisory?
CVE-2018-1260,https://github.com/spring-projects/spring-security-oauth/commit/adb1e6d19c681f394c9513799b81b527b0cb007,,v,?,,GitHub Advisory, elaborating on how these fix commits are related to the advisory?
CVE-2018-1260,https://github.com/spring-projects/spring-security-oauth/commit/8e9792c1963f1aeea81ca618785eb8d71d1cd1d,,v,?,,GitHub Advisory, elaborating on how these fix commits are related to the advisory?
CVE-2018-1260,https://github.com/spring-projects/spring-security-oauth/commit/6b1791179c1092553aa0690da22dac4dff2fc58,,v,?,,GitHub Advisory, elaborating on how these fix commits are related to the advisory?
CVE-2018-1259,https://github.com/SvenEwald/xmlbeam/commit/f8e943f44961c14cf1316deb56280f7878702ee1,,v,?,,GitHub Advisory,can you elaborate on how this is related to the spring project? Is there some analogous commit in a spring repo?
CVE-2017-7234,https://github.com/django/django/commit/2a9f6ef71b8e23fd267ee2be1be26dde8ab67037,,v,v,,GitHub Advisory,
CVE-2017-5244,https://github.com/phpmyadmin/phpmyadmin/commit/53f70fd7f3b388639922e6cc1ca51fbe890c91cc,,v,v,GitHub Advisory,,
CVE-2017-5243,https://github.com/phpmyadmin/phpmyadmin/commit/53f70fd7f3b388639922e6cc1ca51fbe890c91cc,,v,v,GitHub Advisory,,
CVE-2017-5242,https://github.com/OpenZeppelin/openzeppelin-contracts-upgradeable/commit/58fa0f81c4036f1a3b616fdffad2fd27e5d5ce21,,v,v,GitHub Advisory,,
CVE-2017-5240,https://github.com/concretecms/concretecms/commit/861ba66d248165c9ee9d6d11a0457908b97d68f0,,v,v,GitHub Advisory,,
CVE-2017-5239,https://github.com/concretecms/concretecms/commit/546cef6ec29208d5c079113635cd6e6b250e9f7c,,v,v,GitHub Advisory,,
CVE-2017-5238,https://github.com/n8n-io/n8n/commit/fb07d77106bb4933758c63bbfb87f591bf4a27dd,,v,v,GitHub Advisory,,
CVE-2017-5237,https://github.com/n8n-io/n8n/commit/40b97846483fe7c58229c156acb66f43a5a79dc3,,v,v,,,
CVE-2017-5236,https://github.com/n8n-io/n8n/commit/1414bfa7906ea089b9dc55853405e774a5384ce2,,v,v,,,
CVE-2017-5235,https://github.com/n8n-io/n8n/commit/27adea70459329fc0dddabee69e10c9d1453835f,,v,v,GitHub Advisory,,
CVE-2017-17528,https://github.com/jdog252/scummvm/commit/7aaac1dfba22d2e70b33b2cf856d7885944d4a6e,,v,v,MITRE,,
CVE-2017-17528,https://github.com/jdog252/scummvm/commit/7aaac1dfba22d2e70b33b2cf856d7885944d4a6e,,v,v,GitHub Advisory,,
CVE-2017-16877,https://github.com/vercel/next.js/commit/02fe7cf63f6265d73bdaf8bc50a4f2fb539dcd00,,v,v,MITRE,,
CVE-2017-15695,https://github.com/apache/geode/commit/90f8f6242927c5e16da64f38bba9abf3d450a305,"Add a patch https://github.com/apache/geode/commit/90f8f6242927c5e16da64f38bba9abf3d450a305, of which the commit message claims `GEODE-3974: Improve permissions for geode-modules functions (#1258)`",v,v,,GitHub Advisory,
CVE-2017-15695,https://github.com/apache/geode/commit/aa469239860778eb46e09dd7b390aee08f152480,"Add a patch https://github.com/apache/geode/commit/aa469239860778eb46e09dd7b390aee08f152480, of which the commit message claims `GEODE-3974: improve permission for Internal functions (#1395)
 
  New marker interface InternalFunction to define all
 
  internal functions. InternalFunctions need * permission.`",v,v,,GitHub Advisory,
CVE-2017-15695,https://github.com/apache/geode/commit/6df14c8b1e3c644f9f810149e80bba0c2f073dab,"Add a patch https://github.com/apache/geode/commit/6df14c8b1e3c644f9f810149e80bba0c2f073dab, of which the commit message claims `GEODE-3974: Core function security improvement (#1310)`",v,v,,GitHub Advisory,
CVE-2017-15695,https://github.com/apache/geode/commit/740289c61d60256c6270756bc84b9e24b76e4913,"Add a patch https://github.com/apache/geode/commit/740289c61d60256c6270756bc84b9e24b76e4913, of which the commit message claims `GEODE-3974: Improve permissions for geode-lucene functions`",v,v,,GitHub Advisory,
CVE-2017-15695,https://github.com/apache/geode/commit/49d28f93fd2ef069693ce15d124ef3a29f22fb7d,"Add a patch https://github.com/apache/geode/commit/49d28f93fd2ef069693ce15d124ef3a29f22fb7d, of which the commit message claims `GEODE-3974: Improve permissions for geode-connectors functions (#1265)`",v,v,,GitHub Advisory,
CVE-2017-15695,https://github.com/apache/geode/commit/00be4f9774e1adf8e7ccc2664da8005fc30bb11d,"Add a patch https://github.com/apache/geode/commit/00be4f9774e1adf8e7ccc2664da8005fc30bb11d, of which the commit message claims `GEODE-3974: function security improvement (#1287)
 
 * GEODE-3974: function security improvement
 
 
 
 * function executed on a local member does not log out user accidentally
 
 * Mark some internal functions as InternalEntity
 
 * test refactor`",v,v,,GitHub Advisory,
CVE-2017-15695,https://github.com/apache/geode/commit/954ccb545d24a9c9a35cbd84023a4d7e07032de0,"Add a patch https://github.com/apache/geode/commit/954ccb545d24a9c9a35cbd84023a4d7e07032de0, of which the commit message claims `GEODE-3974: revert a change to log the exception in the server logs (#1444)`",v,v,,GitHub Advisory,
CVE-2017-12794,https://github.com/django/django/commit/58e08e80e362db79eb0fd775dc81faad90dca47a,,v,v,,GitHub Advisory,
CVE-2017-12794,https://github.com/django/django/commit/e35a0c56086924f331e9422daa266e907a4784cc,,v,v,,GitHub Advisory,
CVE-2017-12631,https://github.com/apache/cxf-fediz/commit/e7127129dbc0f4ee83985052085e185e750cebbf,"Add a patch https://github.com/apache/cxf-fediz/commit/e7127129dbc0f4ee83985052085e185e750cebbf, of which the commit message claims `Some improvements to the Spring plugins`",v,v,,GitHub Advisory,
CVE-2017-12631,https://github.com/apache/cxf-fediz/commit/48dd9b68d67c6b729376c1ce8886f52a57df6c4,"Add a patch https://github.com/apache/cxf-fediz/commit/48dd9b68d67c6b729376c1ce8886f52a57df6c4, of which the commit message claims `Some improvements to the Spring plugins`",v,v,,GitHub Advisory,
CVE-2017-12631,https://github.com/apache/cxf-fediz/commit/ccdb12b26ff89e0a998a333e84dd84bd713ac76,"Add a patch https://github.com/apache/cxf-fediz/commit/ccdb12b26ff89e0a998a333e84dd84bd713ac76, of which the commit message claims `Some improvements to the Spring plugins`",v,v,,GitHub Advisory,
CVE-2017-12629,https://github.com/apache/lucene-solr/commit/f9fd6e9e26224f26f1542224ce187e04c27b268,"Add a patch https://github.com/apache/lucene-solr/commit/f9fd6e9e26224f26f1542224ce187e04c27b268, of which the commit message claims `SOLR-11477: Disallow resolving of external entities in Lucene queryparser/xml/CoreParser and SolrCoreParser (defType=xmlparser or {!xmlparser ...}) by default.
 
 (Michael Stepankin, Olga Barinova, Uwe Schindler, Christine Poerschke)`",v,v,,GitHub Advisory,
CVE-2017-12629,https://github.com/apache/lucene-solr/commit/3bba91131b5257e64b9d0a2193e1e32a145b2a2,"Add a patch https://github.com/apache/lucene-solr/commit/3bba91131b5257e64b9d0a2193e1e32a145b2a2, of which the commit message claims `SOLR-11477: Disallow resolving of external entities in Lucene queryparser/xml/CoreParser and SolrCoreParser (defType=xmlparser or {!xmlparser ...}) by default.
 
 (Michael Stepankin, Olga Barinova, Uwe Schindler, Christine Poerschke)`",v,v,,GitHub Advisory,
CVE-2017-12629,https://github.com/apache/lucene-solr/commit/d8000beebfb13ba0b6e754f84c760e11592d8d1,"Add a patch https://github.com/apache/lucene-solr/commit/d8000beebfb13ba0b6e754f84c760e11592d8d1, of which the commit message claims `SOLR-11477: Disallow resolving of external entities in Lucene queryparser/xml/CoreParser and SolrCoreParser (defType=xmlparser or {!xmlparser ...}) by default.
 
 (Michael Stepankin, Olga Barinova, Uwe Schindler, Christine Poerschke)
 
 This closes #263.`",v,v,,GitHub Advisory,
CVE-2017-12629,https://github.com/apache/lucene-solr/commit/d28baa3fc5566b47f1ca7cc2ba1aba658dc634a,"Add a patch https://github.com/apache/lucene-solr/commit/d28baa3fc5566b47f1ca7cc2ba1aba658dc634a, of which the commit message claims `SOLR-11477: Disallow resolving of external entities in Lucene queryparser/xml/CoreParser and SolrCoreParser (defType=xmlparser or {!xmlparser ...}) by default.
 
 (Michael Stepankin, Olga Barinova, Uwe Schindler, Christine Poerschke)`",v,v,,GitHub Advisory,
CVE-2017-12629,https://github.com/apache/lucene-solr/commit/926cc4d65b6d2cc40ff07f76d50ddeda947e3cc,"Add a patch https://github.com/apache/lucene-solr/commit/926cc4d65b6d2cc40ff07f76d50ddeda947e3cc, of which the commit message claims `SOLR-11477: Disallow resolving of external entities in Lucene queryparser/xml/CoreParser and SolrCoreParser (defType=xmlparser or {!xmlparser ...}) by default.
 
 (Michael Stepankin, Olga Barinova, Uwe Schindler, Christine Poerschke)`",v,v,,GitHub Advisory,
CVE-2017-10711,https://github.com/simplerisk/code/commit/3e074bc509b7cbf96d33b3b2fb5dace3c7d469b7,,v,v,MITRE,,
CVE-2016-9014,https://github.com/django/django/commit/c401ae9a7dfb1a94a8a61927ed541d6f93089587,,v,v,,GitHub Advisory,
CVE-2016-9014,https://github.com/django/django/commit/45acd6d836895a4c36575f48b3fb36a3dae98d19,,v,v,,GitHub Advisory,
,,,,,,,
CVE-2016-9014,https://github.com/django/django/commit/884e113838e5a72b4b0ec9e5e87aa480f6aa4472,,v,v,,GitHub Advisory,
CVE-2016-9013,https://github.com/django/django/commit/70f99952965a430daf69eeb9947079aae535d2d0,,v,v,,GitHub Advisory,
CVE-2016-9013,https://github.com/django/django/commit/4844d86c7728c1a5a3bbce4ad336a8d32304072b,,v,v,,GitHub Advisory,
CVE-2016-9013,https://github.com/django/django/commit/34e10720d81b8d407aa14d763b6a7fe8f13b4f2e,,v,v,,GitHub Advisory,
CVE-2016-7401,https://github.com/django/django/commit/6118ab7d0676f0d622278e5be215f14fb5410b6a,,v,v,,GitHub Advisory,
CVE-2016-7401,https://github.com/django/django/commit/d1bc980db1c0fffd6d60677e62f70beadb9fe64a,,v,v,,GitHub Advisory,
CVE-2016-6809,https://github.com/apache/tika/commit/8a68b5d474205cc91cbbb610d4a1c05af57f0610," https://github.com/apache/tika/commit/8a68b5d474205cc91cbbb610d4a1c05af57f0610, of which the commit message claims `clean up MatParser`",v,v,,GitHub Advisory,
CVE-2016-5851,https://github.com/python-openxml/python-docx/commit/61b40b161b64173ab8e362aec1fd197948431beb,,v,v,MITRE,,
CVE-2016-4992,https://github.com/389ds/389-ds-base/commit/0b932d4b926d46ac5060f02617330dc444e06da1,,v,v,Redhat,,
CVE-2016-3734,https://github.com/moodle/moodle/commit/e90e0ea5700ee9b016034b74ed7f41787109d1a2,"add patch commit: https://github.com/moodle/moodle/commit/e90e0ea5700ee9b016034b74ed7f41787109d1a2. 
 the commit msg has shown it's a fix for `MDL-53755`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-3733,https://github.com/moodle/moodle/commit/f824aceb50274e21c99056ed608dba8556b90e31,"add patch commit: https://github.com/moodle/moodle/commit/f824aceb50274e21c99056ed608dba8556b90e31. 
 the commit msg has shown it's a fix for `MDL-51369`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2513,https://github.com/django/django/commit/f4e6e02f7713a6924d16540be279909ff4091eb6,,v,v,,GitHub Advisory,
CVE-2016-2513,https://github.com/django/django/commit/af7d09b0c5c6ab68e629fd9baf736f9dd203b18e,,v,v,,GitHub Advisory,
CVE-2016-2512,https://github.com/django/django/commit/382ab137312961ad62feb8109d70a5a581fe8350,,v,v,,GitHub Advisory,
CVE-2016-2512,https://github.com/django/django/commit/fc6d147a63f89795dbcdecb0559256470fff4380,,v,v,,GitHub Advisory,
CVE-2016-2190,https://github.com/moodle/moodle/commit/1688564a6eee6000013f6e185f704049283ae375,"add patch commit: https://github.com/moodle/moodle/commit/1688564a6eee6000013f6e185f704049283ae375. 
 the commit msg has shown it's a fix for `MDL-52651`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2159,https://github.com/moodle/moodle/commit/711f9468d4e2792afe0f2025ac98c52ee3e4ee71,"add patch commit: https://github.com/moodle/moodle/commit/711f9468d4e2792afe0f2025ac98c52ee3e4ee71. 
 the commit msg has shown it's a fix for `MDL-52901`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2158,https://github.com/moodle/moodle/commit/7b9fbb1cf4228b39f81454cdb8370e7853fbe184,"add patch commit: https://github.com/moodle/moodle/commit/7b9fbb1cf4228b39f81454cdb8370e7853fbe184. 
 the commit msg has shown it's a fix for `MDL-52774`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2157,https://github.com/moodle/moodle/commit/85984545a937b0790c355473d7295eb60b0265eb,"add patch commit: https://github.com/moodle/moodle/commit/85984545a937b0790c355473d7295eb60b0265eb. 
 the commit msg has shown it's a fix for `MDL-53031`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/283df6f101676579086400e30e8dd42eacd5ef33," https://github.com/apache/jackrabbit/commit/283df6f101676579086400e30e8dd42eacd5ef33, of which the commit message claims `JCR-4009: back out changes for JCR-4002

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@1758597 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/db26ade17d791bbb4e4771ed9650ec1159a541ff," https://github.com/apache/jackrabbit/commit/db26ade17d791bbb4e4771ed9650ec1159a541ff, of which the commit message claims `JCR-4009: fix whitespace in log messages (ported to 2.12)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.12@1761911 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/d6e86e4350989af3eb3eb0429d6e4d4d6bd40e5c," https://github.com/apache/jackrabbit/commit/d6e86e4350989af3eb3eb0429d6e4d4d6bd40e5c, of which the commit message claims `JCR-4009: CSRF in Jackrabbit-Webdav (ported to 2.6)

CSRFUtil: properly parse content types (handle params, normalize, handle case differences also multiple field instances), handle missing content type header field, handle partial-URI in referer, DEBUG logging

WebDAV servlet: disable bogus POST support

Davex: include Referer header field in POST requests used for davex remoting

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.6@1758771 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/987168c04327fd4fbbb4fb9d13ae92d5ca888386," https://github.com/apache/jackrabbit/commit/987168c04327fd4fbbb4fb9d13ae92d5ca888386, of which the commit message claims `JCR-4009: CSRF in Jackrabbit-Webdav (ported to 2.10)

CSRFUtil: properly parse content types (handle params, normalize, handle case differences also multiple field instances), handle missing content type header field, handle partial-URI in referer, DEBUG logging

WebDAV servlet: disable bogus POST support

Davex: include Referer header field in POST requests used for davex remoting

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.10@1758761 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/4908cb64317122cdd3e096ebe8c32bd98d2ed8b7," https://github.com/apache/jackrabbit/commit/4908cb64317122cdd3e096ebe8c32bd98d2ed8b7, of which the commit message claims `JCR-4009: CSRF in Jackrabbit-Webdav (ported to 2.8)

CSRFUtil: properly parse content types (handle params, normalize, handle case differences also multiple field instances), handle missing content type header field, handle partial-URI in referer, DEBUG logging

WebDAV servlet: disable bogus POST support

Davex: include Referer header field in POST requests used for davex remoting

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.8@1758764 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/30318d5aef7bf494e579a86f45c79b18b204a997," https://github.com/apache/jackrabbit/commit/30318d5aef7bf494e579a86f45c79b18b204a997, of which the commit message claims `JCR-4009: fix whitespace in log messages (ported to 2.6)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.6@1761915 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/43accb855897b0d82393d47420e25a1e4a569211," https://github.com/apache/jackrabbit/commit/43accb855897b0d82393d47420e25a1e4a569211, of which the commit message claims `JCR-4009: CSRF in Jackrabbit-Webdav (ported to 2.12)

CSRFUtil: properly parse content types (handle params, normalize, handle case differences also multiple field instances), handle missing content type header field, handle partial-URI in referer, DEBUG logging

WebDAV servlet: disable bogus POST support

Davex: include Referer header field in POST requests used for davex remoting

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.12@1758609 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/f0bd17956647cf09cc898d30e7d58221ef409bca," https://github.com/apache/jackrabbit/commit/f0bd17956647cf09cc898d30e7d58221ef409bca, of which the commit message claims `JCR-4009: CSRF in Jackrabbit-Webdav (ported to 2.4)

CSRFUtil: properly parse content types (handle params, normalize, handle case differences also multiple field instances), handle missing content type header field, handle partial-URI in referer, DEBUG logging

WebDAV servlet: disable bogus POST support

Davex: include Referer header field in POST requests used for davex remoting

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.4@1758791 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/09393f93862923e4c8a2f8c7d1236e1a5d3373b5," https://github.com/apache/jackrabbit/commit/09393f93862923e4c8a2f8c7d1236e1a5d3373b5, of which the commit message claims `JCR-4009: CSRF in Jackrabbit-Webdav

CSRFUtil: properly parse content types (handle params, normalize, handle case differences also multiple field instances), handle missing content type header field, handle partial-URI in referer, DEBUG logging

WebDAV servlet: disable bogus POST support

Davex: include Referer header field in POST requests used for davex remoting

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@1758600 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
