cve,rank,label
CVE-2018-10887,66,0.0
CVE-2018-10887,67,0.0
CVE-2018-10887,68,0.0
CVE-2018-10887,69,0.0
CVE-2018-10887,70,0.0
CVE-2018-10887,71,0.0
CVE-2018-10887,72,0.0
CVE-2018-10887,73,0.0
CVE-2018-10887,74,0.0
CVE-2018-10887,75,0.0
CVE-2018-10887,76,0.0
CVE-2018-10887,77,0.0
CVE-2018-10887,78,0.0
CVE-2018-10887,79,0.0
CVE-2018-10887,80,0.0
CVE-2018-10887,81,0.0
CVE-2018-10887,82,0.0
CVE-2018-10887,83,0.0
CVE-2018-10887,84,0.0
CVE-2018-10887,85,0.0
CVE-2018-10887,86,0.0
CVE-2018-10887,87,0.0
CVE-2018-10887,88,0.0
CVE-2018-10887,89,0.0
CVE-2018-10887,90,0.0
CVE-2018-10887,91,0.0
CVE-2018-10887,92,0.0
CVE-2018-10887,93,0.0
CVE-2018-10887,94,0.0
CVE-2018-10887,95,0.0
CVE-2018-10887,96,0.0
CVE-2018-10887,97,0.0
CVE-2018-10887,98,0.0
CVE-2018-10887,99,0.0
CVE-2018-10887,100,0.0
CVE-2018-11382,1,0.0
CVE-2018-11382,2,0.0
CVE-2018-11382,3,0.0
CVE-2018-11382,4,0.0
CVE-2018-11382,5,0.0
CVE-2018-11382,6,0.0
CVE-2018-11382,7,0.0
CVE-2018-11382,8,0.0
CVE-2018-11382,9,0.0
CVE-2018-11382,10,0.0
CVE-2018-11382,11,0.0
CVE-2018-11382,12,0.0
CVE-2018-11382,13,0.0
CVE-2018-11382,14,0.0
CVE-2018-11382,15,0.0
CVE-2018-11382,16,0.0
CVE-2018-11382,17,0.0
CVE-2018-11382,18,0.0
CVE-2018-11382,19,0.0
CVE-2018-11382,20,0.0
CVE-2018-11382,21,0.0
CVE-2018-11382,22,0.0
CVE-2018-11382,23,0.0
CVE-2018-11382,24,0.0
CVE-2018-11382,25,0.0
CVE-2018-11382,26,0.0
CVE-2018-11382,27,0.0
CVE-2018-11382,28,0.0
CVE-2018-11382,29,0.0
CVE-2018-11382,30,0.0
CVE-2018-11382,31,0.0
CVE-2018-11382,32,0.0
CVE-2018-11382,33,0.0
CVE-2018-11382,34,0.0
CVE-2018-11382,35,0.0
CVE-2018-11382,36,0.0
CVE-2018-11382,37,0.0
CVE-2018-11382,38,0.0
CVE-2018-11382,39,0.0
CVE-2018-11382,40,0.0
CVE-2018-11382,41,0.0
CVE-2018-11382,42,0.0
CVE-2018-11382,43,0.0
CVE-2018-11382,44,0.0
CVE-2018-11382,45,0.0
CVE-2018-11382,46,0.0
CVE-2018-11382,47,0.0
CVE-2018-11382,48,0.0
CVE-2018-11382,49,0.0
CVE-2018-11382,50,0.0
CVE-2018-11382,51,0.0
CVE-2018-11382,52,0.0
CVE-2018-11382,53,0.0
CVE-2018-11382,54,0.0
CVE-2018-11382,55,0.0
CVE-2018-11382,56,0.0
CVE-2018-11382,57,0.0
CVE-2018-11382,58,0.0
CVE-2018-11382,59,0.0
CVE-2018-11382,60,0.0
CVE-2018-11382,61,0.0
CVE-2018-11382,62,0.0
CVE-2018-11382,63,0.0
CVE-2018-11382,64,0.0
CVE-2018-11382,65,0.0
CVE-2018-11382,66,0.0
CVE-2018-11382,67,0.0
CVE-2018-11382,68,0.0
CVE-2018-11382,69,0.0
CVE-2018-11382,70,0.0
CVE-2018-11382,71,0.0
CVE-2018-11382,72,0.0
CVE-2018-11382,73,0.0
CVE-2018-11382,74,0.0
CVE-2018-11382,75,0.0
CVE-2018-11382,76,0.0
CVE-2018-11382,77,0.0
CVE-2018-11382,78,0.0
CVE-2018-11382,79,0.0
CVE-2018-11382,80,0.0
CVE-2018-11382,81,0.0
CVE-2018-11382,82,0.0
CVE-2018-11382,83,0.0
CVE-2018-11382,84,0.0
CVE-2018-11382,85,0.0
CVE-2018-11382,86,0.0
CVE-2018-11382,87,0.0
CVE-2018-11382,88,0.0
CVE-2018-11382,89,0.0
CVE-2018-11382,90,0.0
CVE-2018-11382,91,0.0
CVE-2018-11382,92,0.0
CVE-2018-11382,93,0.0
CVE-2018-11382,94,0.0
CVE-2018-11382,95,0.0
CVE-2018-11382,96,0.0
CVE-2018-11382,97,0.0
CVE-2018-11382,98,0.0
CVE-2018-11382,99,0.0
CVE-2018-11382,100,0.0
CVE-2018-11594,1,1.0
CVE-2018-11594,2,0.0
CVE-2018-11594,3,0.0
CVE-2018-11594,4,0.0
CVE-2018-11594,5,0.0
CVE-2018-11594,6,0.0
CVE-2018-11594,7,0.0
CVE-2018-11594,8,0.0
CVE-2018-11594,9,0.0
CVE-2018-11594,10,0.0
CVE-2018-11594,11,0.0
CVE-2018-11594,12,0.0
CVE-2018-11594,13,0.0
CVE-2018-11594,14,0.0
CVE-2018-11594,15,0.0
CVE-2018-11594,16,0.0
CVE-2018-11594,17,0.0
CVE-2018-11594,18,0.0
CVE-2018-11594,19,0.0
CVE-2018-11594,20,0.0
CVE-2018-11594,21,0.0
CVE-2018-11594,22,0.0
CVE-2018-11594,23,0.0
CVE-2018-11594,24,0.0
CVE-2018-11594,25,0.0
CVE-2018-11594,26,0.0
CVE-2018-11594,27,0.0
CVE-2018-11594,28,0.0
CVE-2018-11594,29,0.0
CVE-2018-11594,30,0.0
CVE-2018-11594,31,0.0
CVE-2018-11594,32,0.0
CVE-2018-11594,33,0.0
CVE-2018-11594,34,0.0
CVE-2018-11594,35,0.0
CVE-2018-11594,36,0.0
CVE-2018-11594,37,0.0
CVE-2018-11594,38,0.0
CVE-2018-11594,39,0.0
CVE-2018-11594,40,0.0
CVE-2018-11594,41,0.0
CVE-2018-11594,42,0.0
CVE-2018-11594,43,0.0
CVE-2018-11594,44,0.0
CVE-2018-11594,45,0.0
CVE-2018-11594,46,0.0
CVE-2018-11594,47,0.0
CVE-2018-11594,48,0.0
CVE-2018-11594,49,0.0
CVE-2018-11594,50,0.0
CVE-2018-11594,51,0.0
CVE-2018-11594,52,0.0
CVE-2018-11594,53,0.0
CVE-2018-11594,54,0.0
CVE-2018-11594,55,0.0
CVE-2018-11594,56,0.0
CVE-2018-11594,57,0.0
CVE-2018-11594,58,0.0
CVE-2018-11594,59,0.0
CVE-2018-11594,60,0.0
CVE-2018-11594,61,0.0
CVE-2018-11594,62,0.0
CVE-2018-11594,63,0.0
CVE-2018-11594,64,0.0
CVE-2018-11594,65,0.0
CVE-2018-11594,66,0.0
CVE-2018-11594,67,0.0
CVE-2018-11594,68,0.0
CVE-2018-11594,69,0.0
CVE-2018-11594,70,0.0
CVE-2018-11594,71,0.0
CVE-2018-11594,72,0.0
CVE-2018-11594,73,0.0
CVE-2018-11594,74,0.0
CVE-2018-11594,75,0.0
CVE-2018-11594,76,0.0
CVE-2018-11594,77,0.0
CVE-2018-11594,78,0.0
CVE-2018-11594,79,0.0
CVE-2018-11594,80,0.0
CVE-2018-11594,81,0.0
CVE-2018-11594,82,0.0
CVE-2018-11594,83,0.0
CVE-2018-11594,84,0.0
CVE-2018-11594,85,0.0
CVE-2018-11594,86,0.0
CVE-2018-11594,87,0.0
CVE-2018-11594,88,0.0
CVE-2018-11594,89,0.0
CVE-2018-11594,90,0.0
CVE-2018-11594,91,0.0
CVE-2018-11594,92,0.0
CVE-2018-11594,93,0.0
CVE-2018-11594,94,0.0
CVE-2018-11594,95,0.0
CVE-2018-11594,96,0.0
CVE-2018-11594,97,0.0
CVE-2018-11594,98,0.0
CVE-2018-11594,99,0.0
CVE-2018-11594,100,0.0
CVE-2018-12249,1,1.0
CVE-2018-12249,2,0.0
CVE-2018-12249,3,0.0
CVE-2018-12249,4,0.0
CVE-2018-12249,5,0.0
CVE-2018-12249,6,0.0
CVE-2018-12249,7,0.0
CVE-2018-12249,8,0.0
CVE-2018-12249,9,0.0
CVE-2018-12249,10,0.0
CVE-2018-12249,11,0.0
CVE-2018-12249,12,0.0
CVE-2018-12249,13,0.0
CVE-2018-12249,14,0.0
CVE-2018-12249,15,0.0
CVE-2018-12249,16,0.0
CVE-2018-12249,17,0.0
CVE-2018-12249,18,0.0
CVE-2018-12249,19,0.0
CVE-2018-12249,20,0.0
CVE-2018-12249,21,0.0
CVE-2018-12249,22,0.0
CVE-2018-12249,23,0.0
CVE-2018-12249,24,0.0
CVE-2018-12249,25,0.0
CVE-2018-12249,26,0.0
CVE-2018-12249,27,0.0
CVE-2018-12249,28,0.0
CVE-2018-12249,29,0.0
CVE-2018-12249,30,0.0
CVE-2018-12249,31,0.0
CVE-2018-12249,32,0.0
CVE-2018-12249,33,0.0
CVE-2018-12249,34,0.0
CVE-2018-12249,35,0.0
CVE-2018-12249,36,0.0
CVE-2018-12249,37,0.0
CVE-2018-12249,38,0.0
CVE-2018-12249,39,0.0
CVE-2018-12249,40,0.0
CVE-2018-12249,41,0.0
CVE-2018-12249,42,0.0
CVE-2018-12249,43,0.0
CVE-2018-12249,44,0.0
CVE-2018-12249,45,0.0
CVE-2018-12249,46,0.0
CVE-2018-12249,47,0.0
CVE-2018-12249,48,0.0
CVE-2018-12249,49,0.0
CVE-2018-12249,50,0.0
CVE-2018-12249,51,0.0
CVE-2018-12249,52,0.0
CVE-2018-12249,53,0.0
CVE-2018-12249,54,0.0
CVE-2018-12249,55,0.0
CVE-2018-12249,56,0.0
CVE-2018-12249,57,0.0
CVE-2018-12249,58,0.0
CVE-2018-12249,59,0.0
CVE-2018-12249,60,0.0
CVE-2018-12249,61,0.0
CVE-2018-12249,62,0.0
CVE-2018-12249,63,0.0
CVE-2018-12249,64,0.0
CVE-2018-12249,65,0.0
CVE-2018-12249,66,0.0
CVE-2018-12249,67,0.0
CVE-2018-12249,68,0.0
CVE-2018-12249,69,0.0
CVE-2018-12249,70,0.0
CVE-2018-12249,71,0.0
CVE-2018-12249,72,0.0
CVE-2018-12249,73,0.0
CVE-2018-12249,74,0.0
CVE-2018-12249,75,0.0
CVE-2018-12249,76,0.0
CVE-2018-12249,77,0.0
CVE-2018-12249,78,0.0
CVE-2018-12249,79,0.0
CVE-2018-12249,80,0.0
CVE-2018-12249,81,0.0
CVE-2018-12249,82,0.0
CVE-2018-12249,83,0.0
CVE-2018-12249,84,0.0
CVE-2018-12249,85,0.0
CVE-2018-12249,86,0.0
CVE-2018-12249,87,0.0
CVE-2018-12249,88,0.0
CVE-2018-12249,89,0.0
CVE-2018-12249,90,0.0
CVE-2018-12249,91,0.0
CVE-2018-12249,92,0.0
CVE-2018-12249,93,0.0
CVE-2018-12249,94,0.0
CVE-2018-12249,95,0.0
CVE-2018-12249,96,0.0
CVE-2018-12249,97,0.0
CVE-2018-12249,98,0.0
CVE-2018-12249,99,0.0
CVE-2018-12249,100,0.0
CVE-2018-12320,1,1.0
CVE-2018-12320,2,0.0
CVE-2018-12320,3,0.0
CVE-2018-12320,4,0.0
CVE-2018-12320,5,0.0
CVE-2018-12320,6,0.0
CVE-2018-12320,7,0.0
CVE-2018-12320,8,0.0
CVE-2018-12320,9,0.0
CVE-2018-12320,10,0.0
CVE-2018-12320,11,0.0
CVE-2018-12320,12,0.0
CVE-2018-12320,13,0.0
CVE-2018-12320,14,0.0
CVE-2018-12320,15,0.0
CVE-2018-12320,16,0.0
CVE-2018-12320,17,0.0
CVE-2018-12320,18,0.0
CVE-2018-12320,19,0.0
CVE-2018-12320,20,0.0
CVE-2018-12320,21,0.0
CVE-2018-12320,22,0.0
CVE-2018-12320,23,0.0
CVE-2018-12320,24,0.0
CVE-2018-12320,25,0.0
CVE-2018-12320,26,0.0
CVE-2018-12320,27,0.0
CVE-2018-12320,28,0.0
CVE-2018-12320,29,0.0
CVE-2018-12320,30,0.0
CVE-2018-12320,31,0.0
CVE-2018-12320,32,0.0
CVE-2018-12320,33,0.0
CVE-2018-12320,34,0.0
CVE-2018-12320,35,0.0
CVE-2018-12320,36,0.0
CVE-2018-12320,37,0.0
CVE-2018-12320,38,0.0
CVE-2018-12320,39,0.0
CVE-2018-12320,40,0.0
CVE-2018-12320,41,0.0
CVE-2018-12320,42,0.0
CVE-2018-12320,43,0.0
CVE-2018-12320,44,0.0
CVE-2018-12320,45,0.0
CVE-2018-12320,46,0.0
CVE-2018-12320,47,0.0
CVE-2018-12320,48,0.0
CVE-2018-12320,49,0.0
CVE-2018-12320,50,0.0
CVE-2018-12320,51,0.0
CVE-2018-12320,52,0.0
CVE-2018-12320,53,0.0
CVE-2018-12320,54,0.0
CVE-2018-12320,55,0.0
CVE-2018-12320,56,0.0
CVE-2018-12320,57,0.0
CVE-2018-12320,58,0.0
CVE-2018-12320,59,0.0
CVE-2018-12320,60,0.0
CVE-2018-12320,61,0.0
CVE-2018-12320,62,0.0
CVE-2018-12320,63,0.0
CVE-2018-12320,64,0.0
CVE-2018-12320,65,0.0
CVE-2018-12320,66,0.0
CVE-2018-12320,67,0.0
CVE-2018-12320,68,0.0
CVE-2018-12320,69,0.0
CVE-2018-12320,70,0.0
CVE-2018-12320,71,0.0
CVE-2018-12320,72,0.0
CVE-2018-12320,73,0.0
CVE-2018-12320,74,0.0
CVE-2018-12320,75,0.0
CVE-2018-12320,76,0.0
CVE-2018-12320,77,0.0
CVE-2018-12320,78,0.0
CVE-2018-12320,79,0.0
CVE-2018-12320,80,0.0
CVE-2018-12320,81,0.0
CVE-2018-12320,82,0.0
CVE-2018-12320,83,0.0
CVE-2018-12320,84,0.0
CVE-2018-12320,85,0.0
CVE-2018-12320,86,0.0
CVE-2018-12320,87,0.0
CVE-2018-12320,88,0.0
CVE-2018-12320,89,0.0
CVE-2018-12320,90,0.0
CVE-2018-12320,91,0.0
CVE-2018-12320,92,0.0
CVE-2018-12320,93,0.0
CVE-2018-12320,94,0.0
CVE-2018-12320,95,0.0
CVE-2018-12320,96,0.0
CVE-2018-12320,97,0.0
CVE-2018-12320,98,0.0
CVE-2018-12320,99,0.0
CVE-2018-12320,100,0.0
CVE-2018-13300,1,1.0
CVE-2018-13300,2,1.0
CVE-2018-13300,3,1.0
CVE-2018-13300,4,1.0
CVE-2018-13300,5,1.0
CVE-2018-13300,6,1.0
CVE-2018-13300,7,1.0
CVE-2018-13300,8,1.0
CVE-2018-13300,9,1.0
CVE-2018-13300,10,1.0
CVE-2018-13300,11,1.0
CVE-2018-13300,12,1.0
CVE-2018-13300,13,1.0
CVE-2018-13300,14,1.0
CVE-2018-13300,15,1.0
CVE-2018-13300,16,1.0
CVE-2018-13300,17,0.0
CVE-2018-13300,18,0.0
CVE-2018-13300,19,0.0
CVE-2018-13300,20,0.0
CVE-2018-13300,21,0.0
CVE-2018-13300,22,0.0
CVE-2018-13300,23,0.0
CVE-2018-13300,24,0.0
CVE-2018-13300,25,0.0
CVE-2018-13300,26,0.0
CVE-2018-13300,27,0.0
CVE-2018-13300,28,0.0
CVE-2018-13300,29,0.0
CVE-2018-13300,30,0.0
CVE-2018-13300,31,0.0
CVE-2018-13300,32,0.0
CVE-2018-13300,33,0.0
CVE-2018-13300,34,0.0
CVE-2018-13300,35,0.0
CVE-2018-13300,36,0.0
CVE-2018-13300,37,0.0
CVE-2018-13300,38,0.0
CVE-2018-13300,39,0.0
CVE-2018-13300,40,0.0
CVE-2018-13300,41,0.0
CVE-2018-13300,42,0.0
CVE-2018-13300,43,0.0
CVE-2018-13300,44,0.0
CVE-2018-13300,45,0.0
CVE-2018-13300,46,0.0
CVE-2018-13300,47,0.0
CVE-2018-13300,48,0.0
CVE-2018-13300,49,0.0
CVE-2018-13300,50,0.0
CVE-2018-13300,51,0.0
CVE-2018-13300,52,0.0
CVE-2018-13300,53,0.0
CVE-2018-13300,54,0.0
CVE-2018-13300,55,0.0
CVE-2018-13300,56,0.0
CVE-2018-13300,57,0.0
CVE-2018-13300,58,0.0
CVE-2018-13300,59,0.0
CVE-2018-13300,60,0.0
CVE-2018-13300,61,0.0
CVE-2018-13300,62,0.0
CVE-2018-13300,63,0.0
CVE-2018-13300,64,0.0
CVE-2018-13300,65,0.0
CVE-2018-13300,66,0.0
CVE-2018-13300,67,0.0
CVE-2018-13300,68,0.0
CVE-2018-13300,69,0.0
CVE-2018-13300,70,0.0
CVE-2018-13300,71,0.0
CVE-2018-13300,72,0.0
CVE-2018-13300,73,0.0
CVE-2018-13300,74,0.0
CVE-2018-13300,75,0.0
CVE-2018-13300,76,0.0
CVE-2018-13300,77,0.0
CVE-2018-13300,78,0.0
CVE-2018-13300,79,0.0
CVE-2018-13300,80,0.0
CVE-2018-13300,81,0.0
CVE-2018-13300,82,0.0
CVE-2018-13300,83,0.0
CVE-2018-13300,84,0.0
CVE-2018-13300,85,0.0
CVE-2018-13300,86,0.0
CVE-2018-13300,87,0.0
CVE-2018-13300,88,0.0
CVE-2018-13300,89,0.0
CVE-2018-13300,90,0.0
CVE-2018-13300,91,0.0
CVE-2018-13300,92,0.0
CVE-2018-13300,93,0.0
CVE-2018-13300,94,0.0
CVE-2018-13300,95,0.0
CVE-2018-13300,96,0.0
CVE-2018-13300,97,0.0
CVE-2018-13300,98,0.0
CVE-2018-13300,99,0.0
CVE-2018-13300,100,0.0
CVE-2018-13301,1,1.0
CVE-2018-13301,2,0.0
CVE-2018-13301,3,0.0
CVE-2018-13301,4,0.0
CVE-2018-13301,5,0.0
CVE-2018-13301,6,0.0
CVE-2018-13301,7,0.0
CVE-2018-13301,8,0.0
CVE-2018-13301,9,0.0
CVE-2018-13301,10,0.0
CVE-2018-13301,11,0.0
CVE-2018-13301,12,0.0
CVE-2018-13301,13,0.0
CVE-2018-13301,14,0.0
CVE-2018-13301,15,0.0
CVE-2018-13301,16,0.0
CVE-2018-13301,17,0.0
CVE-2018-13301,18,0.0
CVE-2018-13301,19,0.0
CVE-2018-13301,20,0.0
CVE-2018-13301,21,0.0
CVE-2018-13301,22,0.0
CVE-2018-13301,23,0.0
CVE-2018-13301,24,0.0
CVE-2018-13301,25,0.0
CVE-2018-13301,26,0.0
CVE-2018-13301,27,0.0
CVE-2018-13301,28,0.0
CVE-2018-13301,29,0.0
CVE-2018-13301,30,0.0
CVE-2018-13301,31,0.0
CVE-2018-13301,32,0.0
CVE-2018-13301,33,0.0
CVE-2018-13301,34,0.0
CVE-2018-13301,35,0.0
CVE-2018-13301,36,0.0
CVE-2018-13301,37,0.0
CVE-2018-13301,38,0.0
CVE-2018-13301,39,0.0
CVE-2018-13301,40,0.0
CVE-2018-13301,41,0.0
CVE-2018-13301,42,0.0
CVE-2018-13301,43,0.0
CVE-2018-13301,44,0.0
CVE-2018-13301,45,0.0
CVE-2018-13301,46,0.0
CVE-2018-13301,47,0.0
CVE-2018-13301,48,0.0
CVE-2018-13301,49,0.0
CVE-2018-13301,50,0.0
CVE-2018-13301,51,0.0
CVE-2018-13301,52,0.0
CVE-2018-13301,53,0.0
CVE-2018-13301,54,0.0
CVE-2018-13301,55,0.0
CVE-2018-13301,56,0.0
CVE-2018-13301,57,0.0
CVE-2018-13301,58,0.0
CVE-2018-13301,59,0.0
CVE-2018-13301,60,0.0
CVE-2018-13301,61,0.0
CVE-2018-13301,62,0.0
CVE-2018-13301,63,0.0
CVE-2018-13301,64,0.0
CVE-2018-13301,65,0.0
CVE-2018-13301,66,0.0
CVE-2018-13301,67,0.0
CVE-2018-13301,68,0.0
CVE-2018-13301,69,0.0
CVE-2018-13301,70,0.0
CVE-2018-13301,71,0.0
CVE-2018-13301,72,0.0
CVE-2018-13301,73,0.0
CVE-2018-13301,74,0.0
CVE-2018-13301,75,0.0
CVE-2018-13301,76,0.0
CVE-2018-13301,77,0.0
CVE-2018-13301,78,0.0
CVE-2018-13301,79,0.0
CVE-2018-13301,80,0.0
CVE-2018-13301,81,0.0
CVE-2018-13301,82,0.0
CVE-2018-13301,83,0.0
CVE-2018-13301,84,0.0
CVE-2018-13301,85,0.0
CVE-2018-13301,86,0.0
CVE-2018-13301,87,0.0
CVE-2018-13301,88,0.0
CVE-2018-13301,89,0.0
CVE-2018-13301,90,0.0
CVE-2018-13301,91,0.0
CVE-2018-13301,92,0.0
CVE-2018-13301,93,0.0
CVE-2018-13301,94,0.0
CVE-2018-13301,95,0.0
CVE-2018-13301,96,0.0
CVE-2018-13301,97,0.0
CVE-2018-13301,98,0.0
CVE-2018-13301,99,0.0
CVE-2018-13301,100,0.0
CVE-2018-13305,1,1.0
CVE-2018-13305,2,0.0
CVE-2018-13305,3,0.0
CVE-2018-13305,4,0.0
CVE-2018-13305,5,0.0
CVE-2018-13305,6,0.0
CVE-2018-13305,7,0.0
CVE-2018-13305,8,0.0
CVE-2018-13305,9,0.0
CVE-2018-13305,10,0.0
CVE-2018-13305,11,0.0
CVE-2018-13305,12,0.0
CVE-2018-13305,13,0.0
CVE-2018-13305,14,0.0
CVE-2018-13305,15,0.0
CVE-2018-13305,16,0.0
CVE-2018-13305,17,0.0
CVE-2018-13305,18,0.0
CVE-2018-13305,19,0.0
CVE-2018-13305,20,0.0
CVE-2018-13305,21,0.0
CVE-2018-13305,22,0.0
CVE-2018-13305,23,0.0
CVE-2018-13305,24,0.0
CVE-2018-13305,25,0.0
CVE-2018-13305,26,0.0
CVE-2018-13305,27,0.0
CVE-2018-13305,28,0.0
CVE-2018-13305,29,0.0
CVE-2018-13305,30,0.0
CVE-2018-13305,31,0.0
CVE-2018-13305,32,0.0
CVE-2018-13305,33,0.0
CVE-2018-13305,34,0.0
CVE-2018-13305,35,0.0
CVE-2018-13305,36,0.0
CVE-2018-13305,37,0.0
CVE-2018-13305,38,0.0
CVE-2018-13305,39,0.0
CVE-2018-13305,40,0.0
CVE-2018-13305,41,0.0
CVE-2018-13305,42,0.0
CVE-2018-13305,43,0.0
CVE-2018-13305,44,0.0
CVE-2018-13305,45,0.0
CVE-2018-13305,46,0.0
CVE-2018-13305,47,0.0
CVE-2018-13305,48,0.0
CVE-2018-13305,49,0.0
CVE-2018-13305,50,0.0
CVE-2018-13305,51,0.0
CVE-2018-13305,52,0.0
CVE-2018-13305,53,0.0
CVE-2018-13305,54,0.0
CVE-2018-13305,55,0.0
CVE-2018-13305,56,0.0
CVE-2018-13305,57,0.0
CVE-2018-13305,58,0.0
CVE-2018-13305,59,0.0
CVE-2018-13305,60,0.0
CVE-2018-13305,61,0.0
CVE-2018-13305,62,0.0
CVE-2018-13305,63,0.0
CVE-2018-13305,64,0.0
CVE-2018-13305,65,0.0
CVE-2018-13305,66,0.0
CVE-2018-13305,67,0.0
CVE-2018-13305,68,0.0
CVE-2018-13305,69,0.0
CVE-2018-13305,70,0.0
CVE-2018-13305,71,0.0
CVE-2018-13305,72,0.0
CVE-2018-13305,73,0.0
CVE-2018-13305,74,0.0
CVE-2018-13305,75,0.0
CVE-2018-13305,76,0.0
CVE-2018-13305,77,0.0
CVE-2018-13305,78,0.0
CVE-2018-13305,79,0.0
CVE-2018-13305,80,0.0
CVE-2018-13305,81,0.0
CVE-2018-13305,82,0.0
CVE-2018-13305,83,0.0
CVE-2018-13305,84,0.0
CVE-2018-13305,85,0.0
CVE-2018-13305,86,0.0
CVE-2018-13305,87,0.0
CVE-2018-13305,88,0.0
CVE-2018-13305,89,0.0
CVE-2018-13305,90,0.0
CVE-2018-13305,91,0.0
CVE-2018-13305,92,0.0
CVE-2018-13305,93,0.0
CVE-2018-13305,94,0.0
CVE-2018-13305,95,0.0
CVE-2018-13305,96,0.0
CVE-2018-13305,97,0.0
CVE-2018-13305,98,0.0
CVE-2018-13305,99,0.0
CVE-2018-13305,100,0.0
CVE-2018-13785,1,1.0
CVE-2018-13785,2,0.0
CVE-2018-13785,3,0.0
CVE-2018-13785,4,0.0
CVE-2018-13785,5,0.0
CVE-2018-13785,6,0.0
CVE-2018-13785,7,0.0
CVE-2018-13785,8,0.0
CVE-2018-13785,9,0.0
CVE-2018-13785,10,0.0
CVE-2018-13785,11,0.0
CVE-2018-13785,12,0.0
CVE-2018-13785,13,0.0
CVE-2018-13785,14,0.0
CVE-2018-13785,15,0.0
CVE-2018-13785,16,0.0
CVE-2018-13785,17,0.0
CVE-2018-13785,18,0.0
CVE-2018-13785,19,0.0
CVE-2018-13785,20,0.0
CVE-2018-13785,21,0.0
CVE-2018-13785,22,0.0
CVE-2018-13785,23,0.0
CVE-2018-13785,24,0.0
CVE-2018-13785,25,0.0
CVE-2018-13785,26,0.0
CVE-2018-13785,27,0.0
CVE-2018-13785,28,0.0
CVE-2018-13785,29,0.0
CVE-2018-13785,30,0.0
CVE-2018-13785,31,0.0
CVE-2018-13785,32,0.0
CVE-2018-13785,33,0.0
CVE-2018-13785,34,0.0
CVE-2018-13785,35,0.0
CVE-2018-13785,36,0.0
CVE-2018-13785,37,0.0
CVE-2018-13785,38,0.0
CVE-2018-13785,39,0.0
CVE-2018-13785,40,0.0
CVE-2018-13785,41,0.0
CVE-2018-13785,42,0.0
CVE-2018-13785,43,0.0
CVE-2018-13785,44,0.0
CVE-2018-13785,45,0.0
CVE-2018-13785,46,0.0
CVE-2018-13785,47,0.0
CVE-2018-13785,48,0.0
CVE-2018-13785,49,0.0
CVE-2018-13785,50,0.0
CVE-2018-13785,51,0.0
CVE-2018-13785,52,0.0
CVE-2018-13785,53,0.0
CVE-2018-13785,54,0.0
CVE-2018-13785,55,0.0
CVE-2018-13785,56,0.0
CVE-2018-13785,57,0.0
CVE-2018-13785,58,0.0
CVE-2018-13785,59,0.0
CVE-2018-13785,60,0.0
CVE-2018-13785,61,0.0
CVE-2018-13785,62,0.0
CVE-2018-13785,63,0.0
CVE-2018-13785,64,0.0
CVE-2018-13785,65,0.0
CVE-2018-13785,66,0.0
CVE-2018-13785,67,0.0
CVE-2018-13785,68,0.0
CVE-2018-13785,69,0.0
CVE-2018-13785,70,0.0
CVE-2018-13785,71,0.0
CVE-2018-13785,72,0.0
CVE-2018-13785,73,0.0
CVE-2018-13785,74,0.0
CVE-2018-13785,75,0.0
CVE-2018-13785,76,0.0
CVE-2018-13785,77,0.0
CVE-2018-13785,78,0.0
CVE-2018-13785,79,0.0
CVE-2018-13785,80,0.0
CVE-2018-13785,81,0.0
CVE-2018-13785,82,0.0
CVE-2018-13785,83,0.0
CVE-2018-13785,84,0.0
CVE-2018-13785,85,0.0
CVE-2018-13785,86,0.0
CVE-2018-13785,87,0.0
CVE-2018-13785,88,0.0
CVE-2018-13785,89,0.0
CVE-2018-13785,90,0.0
CVE-2018-13785,91,0.0
CVE-2018-13785,92,0.0
CVE-2018-13785,93,0.0
CVE-2018-13785,94,0.0
CVE-2018-13785,95,0.0
CVE-2018-13785,96,0.0
CVE-2018-13785,97,0.0
CVE-2018-13785,98,0.0
CVE-2018-13785,99,0.0
CVE-2018-13785,100,0.0
CVE-2018-14043,1,1.0
CVE-2018-14043,2,0.0
CVE-2018-14043,3,0.0
CVE-2018-14043,4,0.0
CVE-2018-14043,5,0.0
CVE-2018-14043,6,0.0
CVE-2018-14043,7,0.0
CVE-2018-14043,8,0.0
CVE-2018-14043,9,0.0
CVE-2018-14043,10,0.0
CVE-2018-14043,11,0.0
CVE-2018-14043,12,0.0
CVE-2018-14043,13,0.0
CVE-2018-14043,14,0.0
CVE-2018-14043,15,0.0
CVE-2018-14043,16,0.0
CVE-2018-14043,17,0.0
CVE-2018-14043,18,0.0
CVE-2018-14043,19,0.0
CVE-2018-14043,20,0.0
CVE-2018-14043,21,0.0
CVE-2018-14043,22,0.0
CVE-2018-14043,23,0.0
CVE-2018-14043,24,0.0
CVE-2018-14043,25,0.0
CVE-2018-14043,26,0.0
CVE-2018-14043,27,0.0
CVE-2018-14043,28,0.0
CVE-2018-14043,29,0.0
CVE-2018-14043,30,0.0
CVE-2018-14043,31,0.0
CVE-2018-14043,32,0.0
CVE-2018-14043,33,0.0
CVE-2018-14043,34,0.0
CVE-2018-14043,35,0.0
CVE-2018-14043,36,0.0
CVE-2018-14043,37,0.0
CVE-2018-14043,38,0.0
CVE-2018-14043,39,0.0
